txn_id,account_id,merchant_name,amount_cents,currency,txn_time,category,status,created_at,updated_at
230,198,Exxon,31315,USD,2024-03-05T15:58:06,food,reversed,2024-03-05T15:58:06,2024-03-05T20:51:06
231,198,Walmart,24707,USD,2025-02-20T05:58:50,streaming,reversed,2025-02-20T05:58:50,2025-02-21T05:45:50
232,198,Home Depot,23248,USD,2025-05-16T10:19:11,fuel,reversed,2025-05-16T10:19:11,2025-05-17T08:45:11
233,198,Shell,65033,USD,2025-05-18T03:19:43,coffee,posted,2025-05-18T03:19:43,2025-05-18T08:33:43
234,198,Apple,54836,USD,2024-09-02T17:23:02,retail,reversed,2024-09-02T17:23:02,2024-09-03T01:49:02
235,198,Walmart,33405,USD,2024-03-01T05:09:47,grocery,reversed,2024-03-01T05:09:47,2024-03-01T23:52:47
236,198,Lyft,6645,USD,2024-11-11T22:57:08,grocery,posted,2024-11-11T22:57:08,2024-11-12T10:20:08
237,198,Costco,17179,USD,2024-07-31T05:48:18,rideshare,posted,2024-07-31T05:48:18,2024-07-31T06:08:18
238,198,Target,47434,USD,2024-03-17T01:51:42,food,pending,2024-03-17T01:51:42,2024-03-17T06:03:42
239,198,Home Depot,67006,USD,2024-05-16T11:52:12,streaming,reversed,2024-05-16T11:52:12,2024-05-17T04:34:12
240,198,Lyft,67331,USD,2024-03-15T05:00:18,streaming,reversed,2024-03-15T05:00:18,2024-03-15T14:15:18
241,198,Airbnb,10984,USD,2025-04-16T20:00:16,retail,pending,2025-04-16T20:00:16,2025-04-17T06:51:16
242,198,Lyft,21681,USD,2024-10-29T13:59:12,food,posted,2024-10-29T13:59:12,2024-10-30T10:12:12
243,198,Amazon,31955,USD,2024-04-09T02:07:05,coffee,reversed,2024-04-09T02:07:05,2024-04-09T06:25:05
244,198,Shell,47650,USD,2024-04-20T19:33:51,streaming,pending,2024-04-20T19:33:51,2024-04-21T17:22:51
245,198,McDonalds,90733,USD,2024-10-14T12:06:32,rideshare,reversed,2024-10-14T12:06:32,2024-10-15T08:52:32
246,198,Google,90639,USD,2024-11-20T20:37:42,coffee,posted,2024-11-20T20:37:42,2024-11-21T08:41:42
247,198,Uber,63828,USD,2024-12-30T00:33:50,streaming,posted,2024-12-30T00:33:50,2024-12-30T18:19:50
248,198,Exxon,38001,USD,2024-06-26T16:28:19,grocery,posted,2024-06-26T16:28:19,2024-06-27T06:20:19
249,198,Exxon,9814,USD,2024-08-30T21:50:18,grocery,pending,2024-08-30T21:50:18,2024-08-31T06:01:18
250,979,Amazon,73407,USD,2024-05-08T05:55:54,grocery,reversed,2024-05-08T05:55:54,2024-05-08T15:40:54
251,979,McDonalds,62598,USD,2025-03-06T10:17:12,retail,posted,2025-03-06T10:17:12,2025-03-07T09:23:12
252,979,Starbucks,93787,USD,2025-01-30T02:31:35,travel,posted,2025-01-30T02:31:35,2025-01-30T20:05:35
253,979,Airbnb,86706,USD,2025-06-16T03:35:49,grocery,posted,2025-06-16T03:35:49,2025-06-16T04:03:49
254,979,Airbnb,22927,USD,2025-04-23T16:24:54,retail,reversed,2025-04-23T16:24:54,2025-04-24T06:54:54
255,979,Home Depot,68035,USD,2025-06-29T17:15:31,fuel,pending,2025-06-29T17:15:31,2025-06-30T15:49:31
256,979,Shell,87663,USD,2025-02-14T04:42:37,retail,reversed,2025-02-14T04:42:37,2025-02-14T20:00:37
257,979,Airbnb,86410,USD,2024-05-10T21:40:13,rideshare,pending,2024-05-10T21:40:13,2024-05-11T00:13:13
258,979,Netflix,15474,USD,2024-10-12T02:19:31,fuel,pending,2024-10-12T02:19:31,2024-10-12T16:44:31
259,979,Starbucks,47688,USD,2025-01-19T20:56:09,fuel,pending,2025-01-19T20:56:09,2025-01-20T08:28:09
260,634,Costco,98455,USD,2025-02-22T17:55:05,grocery,posted,2025-02-22T17:55:05,2025-02-23T04:07:05
261,634,Uber,36475,USD,2025-01-10T06:05:48,rideshare,pending,2025-01-10T06:05:48,2025-01-11T03:37:48
262,634,Target,49592,USD,2025-03-17T19:58:56,streaming,reversed,2025-03-17T19:58:56,2025-03-18T13:33:56
263,634,Airbnb,58693,USD,2024-01-28T12:26:48,travel,pending,2024-01-28T12:26:48,2024-01-29T00:34:48
264,634,Google,78678,USD,2024-01-05T13:49:05,fuel,posted,2024-01-05T13:49:05,2024-01-06T01:53:05
265,634,Lyft,-1325,USD,2024-03-24T05:40:58,coffee,posted,2024-03-24T05:40:58,2024-03-24T17:46:58
266,634,Apple,11282,USD,2024-01-07T21:13:55,travel,pending,2024-01-07T21:13:55,2024-01-08T00:06:55
267,634,Airbnb,65412,USD,2025-02-14T23:04:29,coffee,posted,2025-02-14T23:04:29,2025-02-15T03:17:29
268,634,Starbucks,-1095,USD,2025-01-13T14:01:16,streaming,pending,2025-01-13T14:01:16,2025-01-14T06:04:16
269,634,Uber,47061,USD,2024-11-03T02:01:21,fuel,posted,2024-11-03T02:01:21,2024-11-03T08:14:21
270,634,Walmart,33321,USD,2025-02-20T15:43:52,travel,reversed,2025-02-20T15:43:52,2025-02-21T06:42:52
271,634,Lyft,16333,USD,2024-05-05T16:48:36,food,pending,2024-05-05T16:48:36,2024-05-06T05:03:36
272,634,Target,12505,USD,2024-06-03T03:38:55,streaming,pending,2024-06-03T03:38:55,2024-06-03T08:11:55
273,634,Home Depot,53188,USD,2024-11-02T10:52:14,fuel,pending,2024-11-02T10:52:14,2024-11-02T16:20:14
274,634,Google,24082,USD,2025-06-01T10:57:28,streaming,pending,2025-06-01T10:57:28,2025-06-02T01:19:28
275,634,Google,70105,USD,2025-01-14T20:53:06,coffee,posted,2025-01-14T20:53:06,2025-01-15T10:31:06
276,634,Airbnb,93157,USD,2025-01-24T19:19:19,food,pending,2025-01-24T19:19:19,2025-01-24T23:03:19
277,634,Starbucks,772,USD,2024-03-24T19:01:16,coffee,posted,2024-03-24T19:01:16,2024-03-25T12:05:16
278,634,Exxon,98582,USD,2024-01-11T14:26:05,rideshare,pending,2024-01-11T14:26:05,2024-01-12T13:35:05
279,634,Shell,54317,USD,2024-09-22T17:58:13,retail,posted,2024-09-22T17:58:13,2024-09-23T10:21:13
280,555,Walmart,61691,USD,2024-08-07T05:01:29,food,pending,2024-08-07T05:01:29,2024-08-08T02:05:29
281,555,Netflix,93584,USD,2024-04-28T10:43:34,coffee,pending,2024-04-28T10:43:34,2024-04-28T20:18:34
282,555,Home Depot,32541,USD,2024-03-30T08:07:40,rideshare,reversed,2024-03-30T08:07:40,2024-03-30T22:45:40
283,555,Home Depot,60114,USD,2024-06-03T02:40:34,grocery,reversed,2024-06-03T02:40:34,2024-06-03T19:48:34
284,555,Target,21748,USD,2025-04-19T15:44:16,coffee,pending,2025-04-19T15:44:16,2025-04-19T19:50:16
285,555,Amazon,50596,USD,2024-04-12T18:10:21,streaming,pending,2024-04-12T18:10:21,2024-04-12T23:09:21
286,555,Shell,314,USD,2024-11-27T02:51:48,rideshare,pending,2024-11-27T02:51:48,2024-11-27T04:35:48
287,555,Netflix,51385,USD,2024-10-22T10:17:14,streaming,reversed,2024-10-22T10:17:14,2024-10-23T07:54:14
288,555,Lyft,27068,USD,2024-06-28T18:07:26,food,posted,2024-06-28T18:07:26,2024-06-28T20:12:26
289,555,Exxon,53977,USD,2025-01-31T00:32:53,retail,posted,2025-01-31T00:32:53,2025-01-31T04:17:53
290,555,Uber,45654,USD,2024-07-28T03:06:39,fuel,reversed,2024-07-28T03:06:39,2024-07-28T17:22:39
291,555,Airbnb,39922,USD,2024-07-10T19:49:44,retail,pending,2024-07-10T19:49:44,2024-07-10T21:12:44
292,555,Exxon,4832,USD,2024-01-01T09:59:25,fuel,pending,2024-01-01T09:59:25,2024-01-01T19:43:25
293,555,Airbnb,34721,USD,2025-01-01T15:48:07,grocery,posted,2025-01-01T15:48:07,2025-01-01T22:06:07
294,555,Lyft,62393,USD,2024-07-14T22:31:26,fuel,posted,2024-07-14T22:31:26,2024-07-15T02:19:26
295,555,Amazon,85680,USD,2024-03-16T06:06:31,coffee,posted,2024-03-16T06:06:31,2024-03-16T18:24:31
296,555,McDonalds,95377,USD,2024-10-07T16:42:14,fuel,pending,2024-10-07T16:42:14,2024-10-08T14:53:14
297,555,Shell,25529,USD,2024-08-02T08:01:26,food,pending,2024-08-02T08:01:26,2024-08-02T11:38:26
298,555,Home Depot,80517,USD,2024-04-11T08:25:27,grocery,pending,2024-04-11T08:25:27,2024-04-12T04:26:27
299,555,Target,22960,USD,2025-05-23T06:03:51,travel,pending,2025-05-23T06:03:51,2025-05-23T08:36:51
300,555,Lyft,79134,USD,2025-02-28T12:58:17,streaming,reversed,2025-02-28T12:58:17,2025-03-01T05:09:17
301,555,Home Depot,67934,USD,2024-06-05T21:32:11,coffee,pending,2024-06-05T21:32:11,2024-06-06T01:53:11
302,555,Netflix,52815,USD,2024-05-28T21:40:20,streaming,reversed,2024-05-28T21:40:20,2024-05-29T09:31:20
303,591,Home Depot,80557,USD,2024-12-14T08:18:52,grocery,posted,2024-12-14T08:18:52,2024-12-14T10:36:52
304,591,Netflix,52919,USD,2025-01-10T00:25:43,retail,pending,2025-01-10T00:25:43,2025-01-10T20:52:43
305,591,Starbucks,89318,USD,2024-07-31T22:30:03,streaming,pending,2024-07-31T22:30:03,2024-08-01T17:49:03
306,591,Target,88938,USD,2024-02-17T05:16:15,food,posted,2024-02-17T05:16:15,2024-02-18T04:38:15
307,591,Walmart,65303,USD,2025-02-17T13:57:26,coffee,posted,2025-02-17T13:57:26,2025-02-18T07:20:26
308,591,McDonalds,71727,USD,2024-10-25T09:04:58,food,posted,2024-10-25T09:04:58,2024-10-26T05:47:58
309,591,Starbucks,25122,USD,2024-07-29T21:01:06,retail,pending,2024-07-29T21:01:06,2024-07-30T16:32:06
310,591,Home Depot,75609,USD,2024-06-18T04:13:48,retail,reversed,2024-06-18T04:13:48,2024-06-18T19:45:48
311,591,Home Depot,90766,USD,2025-01-26T07:50:37,streaming,posted,2025-01-26T07:50:37,2025-01-26T15:21:37
312,591,Uber,90832,USD,2024-08-18T04:37:10,grocery,pending,2024-08-18T04:37:10,2024-08-18T12:15:10
313,591,Target,67935,USD,2024-02-05T10:16:40,streaming,pending,2024-02-05T10:16:40,2024-02-06T08:05:40
314,591,Airbnb,34406,USD,2024-04-25T01:31:11,coffee,posted,2024-04-25T01:31:11,2024-04-25T03:16:11
315,591,Costco,30637,USD,2025-05-13T23:26:54,rideshare,reversed,2025-05-13T23:26:54,2025-05-14T03:23:54
316,591,Lyft,83019,USD,2024-01-02T02:05:49,fuel,posted,2024-01-02T02:05:49,2024-01-02T04:55:49
317,591,Home Depot,32608,USD,2025-03-02T15:13:46,coffee,posted,2025-03-02T15:13:46,2025-03-03T12:05:46
318,591,Amazon,40550,USD,2024-08-17T01:14:51,retail,posted,2024-08-17T01:14:51,2024-08-17T08:43:51
319,591,Uber,21165,USD,2024-08-05T05:47:45,retail,reversed,2024-08-05T05:47:45,2024-08-06T04:13:45
320,591,Home Depot,11951,USD,2025-03-29T00:46:37,food,reversed,2025-03-29T00:46:37,2025-03-29T09:33:37
321,591,Shell,81139,USD,2025-05-01T09:45:59,rideshare,posted,2025-05-01T09:45:59,2025-05-01T17:16:59
322,591,Target,33231,USD,2024-09-08T20:42:03,food,pending,2024-09-08T20:42:03,2024-09-09T11:55:03
323,591,Home Depot,93657,USD,2024-06-28T23:37:56,food,posted,2024-06-28T23:37:56,2024-06-29T04:40:56
324,591,Google,10280,USD,2025-01-07T01:20:08,coffee,posted,2025-01-07T01:20:08,2025-01-07T07:38:08
325,591,Shell,22754,USD,2024-05-16T18:56:19,travel,reversed,2024-05-16T18:56:19,2024-05-17T01:05:19
326,591,Amazon,34968,USD,2025-05-17T23:28:22,streaming,pending,2025-05-17T23:28:22,2025-05-18T05:31:22
327,591,Shell,88094,USD,2024-11-02T04:22:15,rideshare,pending,2024-11-02T04:22:15,2024-11-02T09:15:15
328,591,Target,53888,USD,2024-02-25T23:05:05,travel,reversed,2024-02-25T23:05:05,2024-02-26T12:49:05
329,591,Netflix,92936,USD,2024-03-18T20:29:36,coffee,reversed,2024-03-18T20:29:36,2024-03-18T20:53:36
330,591,Apple,11071,USD,2025-04-13T14:12:22,food,pending,2025-04-13T14:12:22,2025-04-13T17:57:22
331,776,Starbucks,3733,USD,2025-05-15T14:01:02,rideshare,pending,2025-05-15T14:01:02,2025-05-15T23:09:02
332,776,Shell,80232,USD,2024-04-20T18:55:13,retail,pending,2024-04-20T18:55:13,2024-04-20T22:32:13
333,776,Costco,94486,USD,2025-02-25T06:30:45,fuel,reversed,2025-02-25T06:30:45,2025-02-25T09:24:45
334,776,Google,16249,USD,2024-06-06T03:32:55,travel,pending,2024-06-06T03:32:55,2024-06-06T14:01:55
335,776,Starbucks,60771,USD,2024-09-14T16:23:09,rideshare,pending,2024-09-14T16:23:09,2024-09-15T10:56:09
336,55,Walmart,69252,USD,2025-05-02T09:11:02,retail,pending,2025-05-02T09:11:02,2025-05-02T12:41:02
337,55,Walmart,36894,USD,2025-02-27T00:51:52,food,pending,2025-02-27T00:51:52,2025-02-27T00:53:52
338,55,Target,1145,USD,2024-06-23T05:29:33,food,posted,2024-06-23T05:29:33,2024-06-23T10:30:33
339,55,Uber,83899,USD,2024-10-01T10:10:26,rideshare,reversed,2024-10-01T10:10:26,2024-10-01T23:17:26
340,55,Costco,91696,USD,2025-06-17T10:15:05,grocery,posted,2025-06-17T10:15:05,2025-06-17T16:02:05
341,55,Walmart,27428,USD,2024-03-26T13:04:38,streaming,posted,2024-03-26T13:04:38,2024-03-26T15:40:38
342,55,Walmart,41741,USD,2025-04-23T05:25:10,fuel,pending,2025-04-23T05:25:10,2025-04-23T06:53:10
343,55,Starbucks,17805,USD,2025-04-14T12:48:56,food,reversed,2025-04-14T12:48:56,2025-04-15T00:13:56
344,55,Exxon,21771,USD,2025-04-10T17:34:05,food,pending,2025-04-10T17:34:05,2025-04-11T16:20:05
345,55,Shell,37526,USD,2025-06-17T17:36:15,streaming,posted,2025-06-17T17:36:15,2025-06-17T21:08:15
346,55,Exxon,63437,USD,2024-07-29T13:32:41,fuel,posted,2024-07-29T13:32:41,2024-07-29T16:08:41
347,55,McDonalds,17482,USD,2024-01-02T16:36:54,coffee,posted,2024-01-02T16:36:54,2024-01-02T21:38:54
348,55,Home Depot,56549,USD,2024-10-30T09:18:13,travel,pending,2024-10-30T09:18:13,2024-10-30T13:09:13
349,55,Home Depot,54027,USD,2025-03-24T19:46:19,streaming,pending,2025-03-24T19:46:19,2025-03-24T22:51:19
350,55,Starbucks,14716,USD,2024-09-07T22:09:07,food,posted,2024-09-07T22:09:07,2024-09-08T09:02:07
351,55,Google,53552,USD,2025-01-18T20:40:35,food,reversed,2025-01-18T20:40:35,2025-01-19T18:23:35
352,55,McDonalds,16116,USD,2024-09-16T00:14:27,rideshare,posted,2024-09-16T00:14:27,2024-09-16T14:31:27
353,55,Netflix,63156,USD,2025-03-02T16:25:33,travel,reversed,2025-03-02T16:25:33,2025-03-03T10:43:33
354,55,Walmart,48413,USD,2024-06-27T17:38:43,food,reversed,2024-06-27T17:38:43,2024-06-28T13:21:43
355,55,Target,96079,USD,2025-06-22T15:45:26,grocery,pending,2025-06-22T15:45:26,2025-06-23T04:05:26
356,55,Costco,24644,USD,2024-01-03T05:25:41,retail,posted,2024-01-03T05:25:41,2024-01-04T00:28:41
357,55,Airbnb,15510,USD,2025-01-03T02:37:38,grocery,pending,2025-01-03T02:37:38,2025-01-03T14:32:38
358,981,Google,36626,USD,2024-04-18T05:39:31,coffee,reversed,2024-04-18T05:39:31,2024-04-18T20:01:31
359,981,Costco,25621,USD,2024-07-07T08:28:45,rideshare,pending,2024-07-07T08:28:45,2024-07-07T13:10:45
360,981,Home Depot,89197,USD,2024-04-01T01:26:01,coffee,posted,2024-04-01T01:26:01,2024-04-01T02:19:01
361,981,Lyft,53667,USD,2025-06-24T16:39:52,retail,reversed,2025-06-24T16:39:52,2025-06-24T20:16:52
362,981,Walmart,74232,USD,2025-05-29T18:30:19,travel,reversed,2025-05-29T18:30:19,2025-05-29T23:53:19
363,981,Lyft,17252,USD,2024-01-24T10:42:10,coffee,pending,2024-01-24T10:42:10,2024-01-24T19:03:10
364,981,Shell,-365,USD,2024-02-29T20:36:04,food,pending,2024-02-29T20:36:04,2024-03-01T02:49:04
365,981,Starbucks,95459,USD,2024-12-30T21:02:57,streaming,posted,2024-12-30T21:02:57,2024-12-31T11:04:57
366,981,McDonalds,56192,USD,2024-09-19T00:25:02,retail,posted,2024-09-19T00:25:02,2024-09-19T04:12:02
367,981,Airbnb,5864,USD,2024-05-01T01:57:02,retail,reversed,2024-05-01T01:57:02,2024-05-01T07:52:02
368,981,Amazon,19017,USD,2025-01-25T22:06:24,food,posted,2025-01-25T22:06:24,2025-01-26T21:18:24
369,981,Home Depot,70634,USD,2024-12-18T20:42:02,streaming,reversed,2024-12-18T20:42:02,2024-12-19T13:49:02
370,981,Target,90976,USD,2024-08-25T16:53:11,food,pending,2024-08-25T16:53:11,2024-08-26T02:09:11
371,981,Apple,66354,USD,2024-03-12T09:49:15,coffee,reversed,2024-03-12T09:49:15,2024-03-12T17:02:15
372,981,Amazon,79139,USD,2024-11-07T00:02:31,rideshare,posted,2024-11-07T00:02:31,2024-11-07T06:18:31
373,981,Costco,77309,USD,2025-03-10T10:00:04,grocery,reversed,2025-03-10T10:00:04,2025-03-11T01:59:04
374,981,Exxon,39050,USD,2025-01-05T19:41:03,food,posted,2025-01-05T19:41:03,2025-01-06T01:18:03
375,981,Exxon,46690,USD,2024-02-12T11:09:12,food,pending,2024-02-12T11:09:12,2024-02-12T20:21:12
376,981,Walmart,11683,USD,2024-03-25T04:44:20,fuel,reversed,2024-03-25T04:44:20,2024-03-25T16:11:20
377,981,Uber,29395,USD,2024-01-22T18:52:07,coffee,reversed,2024-01-22T18:52:07,2024-01-22T22:30:07
378,981,Shell,25775,USD,2024-02-20T17:38:15,retail,posted,2024-02-20T17:38:15,2024-02-21T00:02:15
379,981,Exxon,24440,USD,2025-03-04T12:16:21,retail,pending,2025-03-04T12:16:21,2025-03-04T21:27:21
380,981,Shell,72727,USD,2024-03-07T01:14:54,retail,reversed,2024-03-07T01:14:54,2024-03-07T17:44:54
381,981,Lyft,4297,USD,2024-02-05T11:32:54,grocery,posted,2024-02-05T11:32:54,2024-02-05T11:49:54
382,981,Uber,96524,USD,2024-10-04T00:25:18,food,reversed,2024-10-04T00:25:18,2024-10-04T07:04:18
383,981,Apple,96545,USD,2024-09-01T06:11:28,fuel,pending,2024-09-01T06:11:28,2024-09-02T06:10:28
384,981,Lyft,10763,USD,2025-06-08T01:03:59,food,reversed,2025-06-08T01:03:59,2025-06-08T18:14:59
385,981,McDonalds,63821,USD,2024-03-19T10:49:48,coffee,pending,2024-03-19T10:49:48,2024-03-20T06:51:48
386,584,Costco,74855,USD,2025-01-05T11:02:56,retail,posted,2025-01-05T11:02:56,2025-01-05T16:32:56
387,584,Google,87440,USD,2024-04-27T16:52:10,grocery,reversed,2024-04-27T16:52:10,2024-04-27T20:03:10
388,584,McDonalds,26265,USD,2024-06-28T20:46:44,coffee,reversed,2024-06-28T20:46:44,2024-06-29T02:15:44
389,584,Home Depot,65672,USD,2025-01-24T14:52:22,fuel,posted,2025-01-24T14:52:22,2025-01-24T19:20:22
390,584,Lyft,36121,USD,2024-09-20T07:48:14,food,pending,2024-09-20T07:48:14,2024-09-21T07:06:14
391,584,Target,29340,USD,2024-10-28T02:01:35,grocery,pending,2024-10-28T02:01:35,2024-10-28T21:22:35
392,584,Walmart,63211,USD,2025-05-02T14:50:49,retail,pending,2025-05-02T14:50:49,2025-05-03T01:23:49
393,584,Google,9425,USD,2025-02-28T23:21:18,grocery,posted,2025-02-28T23:21:18,2025-03-01T10:03:18
394,584,Starbucks,36745,USD,2024-05-11T19:45:57,grocery,posted,2024-05-11T19:45:57,2024-05-12T15:25:57
395,584,Walmart,44316,USD,2024-10-09T04:55:47,grocery,pending,2024-10-09T04:55:47,2024-10-09T20:38:47
396,584,Uber,60031,USD,2024-07-19T08:25:35,travel,reversed,2024-07-19T08:25:35,2024-07-19T13:12:35
397,584,Google,72545,USD,2024-04-06T06:53:52,retail,posted,2024-04-06T06:53:52,2024-04-06T16:40:52
398,584,Costco,51612,USD,2024-11-07T10:02:55,coffee,posted,2024-11-07T10:02:55,2024-11-07T22:33:55
399,584,Lyft,79871,USD,2025-02-02T01:18:20,fuel,pending,2025-02-02T01:18:20,2025-02-03T00:35:20
400,584,Google,64314,USD,2024-11-16T22:29:55,streaming,reversed,2024-11-16T22:29:55,2024-11-16T23:56:55
401,584,Amazon,82392,USD,2025-04-27T01:04:41,rideshare,reversed,2025-04-27T01:04:41,2025-04-27T20:12:41
402,584,Costco,18258,USD,2024-01-07T04:04:02,grocery,posted,2024-01-07T04:04:02,2024-01-07T16:53:02
403,584,Apple,72728,USD,2024-05-02T21:10:11,grocery,pending,2024-05-02T21:10:11,2024-05-03T10:25:11
404,584,Walmart,85706,USD,2024-12-25T01:29:49,fuel,posted,2024-12-25T01:29:49,2024-12-25T17:28:49
405,584,Airbnb,68138,USD,2025-05-14T00:46:43,travel,pending,2025-05-14T00:46:43,2025-05-14T03:41:43
406,584,Walmart,93915,USD,2024-05-20T00:32:20,food,posted,2024-05-20T00:32:20,2024-05-20T07:20:20
407,584,Walmart,41086,USD,2024-11-07T20:53:02,fuel,posted,2024-11-07T20:53:02,2024-11-08T17:30:02
408,584,Home Depot,25870,USD,2025-01-12T17:11:46,travel,pending,2025-01-12T17:11:46,2025-01-13T02:41:46
409,584,Netflix,3017,USD,2024-12-19T01:57:36,coffee,posted,2024-12-19T01:57:36,2024-12-19T06:55:36
410,584,Lyft,25979,USD,2025-05-12T06:29:54,retail,reversed,2025-05-12T06:29:54,2025-05-12T19:27:54
411,584,McDonalds,45381,USD,2024-02-18T11:13:30,food,posted,2024-02-18T11:13:30,2024-02-18T18:30:30
412,584,Costco,25720,USD,2024-02-12T00:04:40,retail,reversed,2024-02-12T00:04:40,2024-02-12T14:30:40
413,584,Exxon,31039,USD,2024-07-28T14:20:00,coffee,pending,2024-07-28T14:20:00,2024-07-28T19:10:00
414,584,Apple,33901,USD,2024-02-23T19:04:56,grocery,posted,2024-02-23T19:04:56,2024-02-24T10:28:56
415,535,Exxon,26063,USD,2025-02-11T14:34:11,streaming,pending,2025-02-11T14:34:11,2025-02-11T16:24:11
416,535,Lyft,54168,USD,2024-03-12T19:13:47,streaming,pending,2024-03-12T19:13:47,2024-03-13T01:59:47
417,535,Google,52932,USD,2024-09-28T06:58:52,travel,reversed,2024-09-28T06:58:52,2024-09-29T06:28:52
418,535,Apple,89316,USD,2024-05-04T19:27:46,fuel,reversed,2024-05-04T19:27:46,2024-05-05T14:55:46
419,535,Netflix,-699,USD,2024-10-29T06:03:26,rideshare,pending,2024-10-29T06:03:26,2024-10-30T04:50:26
420,535,Starbucks,78807,USD,2025-03-25T07:49:23,fuel,reversed,2025-03-25T07:49:23,2025-03-25T18:37:23
421,535,Airbnb,17727,USD,2024-01-12T00:27:38,travel,pending,2024-01-12T00:27:38,2024-01-12T17:29:38
422,535,McDonalds,12890,USD,2024-09-02T18:16:10,food,posted,2024-09-02T18:16:10,2024-09-03T12:02:10
423,535,Costco,57055,USD,2024-01-03T20:32:31,coffee,reversed,2024-01-03T20:32:31,2024-01-04T11:52:31
424,535,Walmart,73809,USD,2025-05-11T06:15:53,retail,pending,2025-05-11T06:15:53,2025-05-11T12:39:53
425,535,Netflix,89284,USD,2024-11-22T08:39:01,coffee,reversed,2024-11-22T08:39:01,2024-11-22T21:32:01
426,535,Target,43624,USD,2024-06-16T21:05:27,rideshare,reversed,2024-06-16T21:05:27,2024-06-17T16:46:27
427,535,Costco,46530,USD,2024-01-12T03:53:42,fuel,pending,2024-01-12T03:53:42,2024-01-12T14:11:42
428,535,Costco,63809,USD,2024-08-26T10:15:00,grocery,reversed,2024-08-26T10:15:00,2024-08-27T03:17:00
429,535,Apple,57768,USD,2025-05-19T00:35:25,food,posted,2025-05-19T00:35:25,2025-05-19T12:36:25
430,535,Netflix,53816,USD,2025-02-25T08:19:05,fuel,pending,2025-02-25T08:19:05,2025-02-25T14:19:05
431,535,Lyft,54149,USD,2024-12-22T09:05:28,coffee,reversed,2024-12-22T09:05:28,2024-12-23T05:23:28
432,535,Apple,69141,USD,2024-05-06T08:08:55,food,posted,2024-05-06T08:08:55,2024-05-07T06:38:55
433,535,Apple,87165,USD,2025-06-18T19:30:52,streaming,reversed,2025-06-18T19:30:52,2025-06-19T16:40:52
434,535,McDonalds,9484,USD,2024-03-18T01:41:21,grocery,pending,2024-03-18T01:41:21,2024-03-18T23:51:21
435,535,Airbnb,78774,USD,2024-01-13T18:12:43,food,pending,2024-01-13T18:12:43,2024-01-14T11:08:43
436,535,Walmart,69399,USD,2025-04-29T12:57:13,travel,reversed,2025-04-29T12:57:13,2025-04-30T08:47:13
437,535,Uber,85518,USD,2024-01-26T08:22:13,food,pending,2024-01-26T08:22:13,2024-01-26T15:58:13
438,535,Apple,70297,USD,2024-12-19T02:54:54,grocery,pending,2024-12-19T02:54:54,2024-12-19T18:55:54
439,535,McDonalds,43955,USD,2024-04-06T15:44:24,travel,posted,2024-04-06T15:44:24,2024-04-07T13:44:24
440,535,Apple,95144,USD,2025-06-30T16:26:04,retail,posted,2025-06-30T16:26:04,2025-07-01T00:04:04
441,535,Uber,35172,USD,2025-01-29T05:37:09,streaming,posted,2025-01-29T05:37:09,2025-01-29T19:46:09
442,535,Amazon,29661,USD,2025-06-06T23:14:12,food,pending,2025-06-06T23:14:12,2025-06-06T23:45:12
443,535,McDonalds,18103,USD,2024-01-21T09:16:34,fuel,reversed,2024-01-21T09:16:34,2024-01-22T05:44:34
444,535,Starbucks,41920,USD,2024-09-03T14:05:15,food,pending,2024-09-03T14:05:15,2024-09-04T09:03:15
445,535,Shell,23252,USD,2024-10-30T23:31:25,food,pending,2024-10-30T23:31:25,2024-10-31T19:14:25
446,194,Apple,81397,USD,2024-04-10T02:19:10,coffee,posted,2024-04-10T02:19:10,2024-04-10T13:10:10
447,194,Apple,18767,USD,2025-02-05T18:44:37,rideshare,pending,2025-02-05T18:44:37,2025-02-05T23:02:37
448,194,Exxon,13515,USD,2025-01-26T16:01:57,food,reversed,2025-01-26T16:01:57,2025-01-27T00:53:57
